matchup,p1_name,p2_name,episode,round,round_winner,p1_hp_final,p2_hp_final,p1_hp_ratio,p2_hp_ratio
Rewards_vs_Curriculum,Rewards,Curriculum,1129,2,p1,124,0,0.7045,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1129,3,p1,126,0,0.7159,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1130,1,p2,0,176,0.0,1.0
Rewards_vs_Curriculum,Rewards,Curriculum,1130,2,p1,104,0,0.5909,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1130,3,p1,92,0,0.5227,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1131,1,p1,32,0,0.1818,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1131,2,p1,63,0,0.358,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1132,1,p2,0,115,0.0,0.6534
Rewards_vs_Curriculum,Rewards,Curriculum,1132,2,p1,17,0,0.0966,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1132,3,p1,88,0,0.5,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1133,1,p2,0,143,0.0,0.8125
Rewards_vs_Curriculum,Rewards,Curriculum,1133,2,p1,42,0,0.2386,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1133,3,p1,101,0,0.5739,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1134,1,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1134,2,p2,0,50,0.0,0.2841
Rewards_vs_Curriculum,Rewards,Curriculum,1134,3,p1,131,0,0.7443,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1135,1,p2,0,41,0.0,0.233
Rewards_vs_Curriculum,Rewards,Curriculum,1135,2,p2,0,45,0.0,0.2557
Rewards_vs_Curriculum,Rewards,Curriculum,1136,1,p1,116,0,0.6591,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1136,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1137,1,p2,0,111,0.0,0.6307
Rewards_vs_Curriculum,Rewards,Curriculum,1137,2,p1,123,0,0.6989,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1137,3,p2,0,15,0.0,0.0852
Rewards_vs_Curriculum,Rewards,Curriculum,1138,1,p2,0,90,0.0,0.5114
Rewards_vs_Curriculum,Rewards,Curriculum,1138,2,p1,159,0,0.9034,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1138,3,p1,61,0,0.3466,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1139,1,p2,0,118,0.0,0.6705
Rewards_vs_Curriculum,Rewards,Curriculum,1139,2,p1,114,0,0.6477,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1139,3,p1,1,0,0.0057,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1140,1,p1,115,0,0.6534,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1140,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1141,1,p2,0,119,0.0,0.6761
Rewards_vs_Curriculum,Rewards,Curriculum,1141,2,p1,166,0,0.9432,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1141,3,p1,58,0,0.3295,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1142,1,p1,78,0,0.4432,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1142,2,p1,28,0,0.1591,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1143,1,p2,0,124,0.0,0.7045
Rewards_vs_Curriculum,Rewards,Curriculum,1143,2,p2,0,67,0.0,0.3807
Rewards_vs_Curriculum,Rewards,Curriculum,1144,1,p2,0,0,0.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1144,2,p1,145,0,0.8239,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1144,3,p2,0,2,0.0,0.0114
Rewards_vs_Curriculum,Rewards,Curriculum,1145,1,p2,0,96,0.0,0.5455
Rewards_vs_Curriculum,Rewards,Curriculum,1145,2,p1,156,0,0.8864,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1145,3,p1,101,0,0.5739,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1146,1,p1,34,0,0.1932,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1146,2,p2,0,40,0.0,0.2273
Rewards_vs_Curriculum,Rewards,Curriculum,1146,3,p1,72,0,0.4091,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1147,1,p2,0,75,0.0,0.4261
Rewards_vs_Curriculum,Rewards,Curriculum,1147,2,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1147,3,p1,170,0,0.9659,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1148,1,p1,92,83,0.5227,0.4716
Rewards_vs_Curriculum,Rewards,Curriculum,1148,2,p1,80,0,0.4545,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1149,1,p1,36,0,0.2045,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1149,2,p1,37,0,0.2102,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1150,1,p1,132,0,0.75,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1150,2,p1,21,0,0.1193,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1151,1,p1,2,0,0.0114,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1151,2,p1,81,0,0.4602,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1152,1,p2,0,70,0.0,0.3977
Rewards_vs_Curriculum,Rewards,Curriculum,1152,2,p1,111,0,0.6307,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1152,3,p1,5,0,0.0284,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1153,1,p2,0,139,0.0,0.7898
Rewards_vs_Curriculum,Rewards,Curriculum,1153,2,p1,171,0,0.9716,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1153,3,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1154,1,p1,6,2,0.0341,0.0114
Rewards_vs_Curriculum,Rewards,Curriculum,1154,2,p1,152,0,0.8636,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1155,1,p2,0,176,0.0,1.0
Rewards_vs_Curriculum,Rewards,Curriculum,1155,2,p1,93,0,0.5284,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1155,3,p1,83,0,0.4716,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1156,1,p2,0,78,0.0,0.4432
Rewards_vs_Curriculum,Rewards,Curriculum,1156,2,p1,140,0,0.7955,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1156,3,p1,160,0,0.9091,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1157,1,p1,115,0,0.6534,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1157,2,p1,112,0,0.6364,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1158,1,p1,64,0,0.3636,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1158,2,p1,153,0,0.8693,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1159,1,p1,18,0,0.1023,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1159,2,p1,7,0,0.0398,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1160,1,p2,0,93,0.0,0.5284
Rewards_vs_Curriculum,Rewards,Curriculum,1160,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1160,3,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1161,1,p1,22,0,0.125,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1161,2,p2,0,72,0.0,0.4091
Rewards_vs_Curriculum,Rewards,Curriculum,1161,3,p1,131,0,0.7443,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1162,1,p2,0,26,0.0,0.1477
Rewards_vs_Curriculum,Rewards,Curriculum,1162,2,p2,0,113,0.0,0.642
Rewards_vs_Curriculum,Rewards,Curriculum,1163,1,p2,0,122,0.0,0.6932
Rewards_vs_Curriculum,Rewards,Curriculum,1163,2,p1,105,0,0.5966,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1163,3,p1,44,0,0.25,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1164,1,p2,0,55,0.0,0.3125
Rewards_vs_Curriculum,Rewards,Curriculum,1164,2,p1,124,0,0.7045,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1164,3,p2,0,56,0.0,0.3182
Rewards_vs_Curriculum,Rewards,Curriculum,1165,1,p1,51,0,0.2898,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1165,2,p1,85,0,0.483,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1166,1,p1,106,0,0.6023,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1166,2,p1,64,0,0.3636,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1167,1,p2,0,114,0.0,0.6477
Rewards_vs_Curriculum,Rewards,Curriculum,1167,2,p1,58,0,0.3295,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1167,3,p1,97,0,0.5511,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1168,1,p2,0,98,0.0,0.5568
Rewards_vs_Curriculum,Rewards,Curriculum,1168,2,p1,14,0,0.0795,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1168,3,p1,84,0,0.4773,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1169,1,p1,36,0,0.2045,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1169,2,p1,170,0,0.9659,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1170,1,p1,61,0,0.3466,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1170,2,p2,0,4,0.0,0.0227
Rewards_vs_Curriculum,Rewards,Curriculum,1170,3,p1,14,0,0.0795,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1171,1,p2,0,6,0.0,0.0341
Rewards_vs_Curriculum,Rewards,Curriculum,1171,2,p2,0,59,0.0,0.3352
Rewards_vs_Curriculum,Rewards,Curriculum,1172,1,p1,128,0,0.7273,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1172,2,p1,38,0,0.2159,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1173,1,p2,0,85,0.0,0.483
Rewards_vs_Curriculum,Rewards,Curriculum,1173,2,p1,29,0,0.1648,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1173,3,p2,0,30,0.0,0.1705
Rewards_vs_Curriculum,Rewards,Curriculum,1174,1,p2,0,109,0.0,0.6193
Rewards_vs_Curriculum,Rewards,Curriculum,1174,2,p2,0,98,0.0,0.5568
Rewards_vs_Curriculum,Rewards,Curriculum,1175,1,p1,2,0,0.0114,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1175,2,p1,129,0,0.733,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1176,1,p2,0,86,0.0,0.4886
Rewards_vs_Curriculum,Rewards,Curriculum,1176,2,p2,0,96,0.0,0.5455
Rewards_vs_Curriculum,Rewards,Curriculum,1177,1,p2,0,50,0.0,0.2841
Rewards_vs_Curriculum,Rewards,Curriculum,1177,2,p1,171,0,0.9716,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1177,3,p1,146,0,0.8295,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1178,1,p1,54,0,0.3068,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1178,2,p1,123,0,0.6989,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1179,1,p1,4,0,0.0227,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1179,2,p1,63,0,0.358,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1180,1,p1,100,0,0.5682,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1180,2,p2,0,65,0.0,0.3693
Rewards_vs_Curriculum,Rewards,Curriculum,1180,3,p1,100,0,0.5682,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1181,1,p2,0,54,0.0,0.3068
Rewards_vs_Curriculum,Rewards,Curriculum,1181,2,p1,114,0,0.6477,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1181,3,p1,128,0,0.7273,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1182,1,p2,0,57,0.0,0.3239
Rewards_vs_Curriculum,Rewards,Curriculum,1182,2,p2,0,35,0.0,0.1989
Rewards_vs_Curriculum,Rewards,Curriculum,1183,1,p1,77,0,0.4375,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1183,2,p1,41,0,0.233,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1184,1,p2,0,145,0.0,0.8239
Rewards_vs_Curriculum,Rewards,Curriculum,1184,2,p2,0,90,0.0,0.5114
Rewards_vs_Curriculum,Rewards,Curriculum,1185,1,p1,16,0,0.0909,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1185,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1186,1,p1,38,0,0.2159,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1186,2,p1,30,0,0.1705,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1187,1,p1,122,0,0.6932,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1187,2,p2,0,122,0.0,0.6932
Rewards_vs_Curriculum,Rewards,Curriculum,1187,3,p1,14,0,0.0795,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1188,1,p1,137,0,0.7784,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1188,2,p1,105,0,0.5966,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1189,1,p2,0,138,0.0,0.7841
Rewards_vs_Curriculum,Rewards,Curriculum,1189,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1189,3,p2,0,21,0.0,0.1193
Rewards_vs_Curriculum,Rewards,Curriculum,1190,1,p2,0,46,0.0,0.2614
Rewards_vs_Curriculum,Rewards,Curriculum,1190,2,p1,149,0,0.8466,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1190,3,p2,0,3,0.0,0.017
Rewards_vs_Curriculum,Rewards,Curriculum,1191,1,p2,0,114,0.0,0.6477
Rewards_vs_Curriculum,Rewards,Curriculum,1191,2,p1,153,0,0.8693,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1191,3,p2,0,42,0.0,0.2386
Rewards_vs_Curriculum,Rewards,Curriculum,1192,1,p1,92,0,0.5227,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1192,2,p2,0,1,0.0,0.0057
Rewards_vs_Curriculum,Rewards,Curriculum,1192,3,p1,99,0,0.5625,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1193,1,p2,0,57,0.0,0.3239
Rewards_vs_Curriculum,Rewards,Curriculum,1193,2,p1,1,0,0.0057,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1193,3,p1,35,0,0.1989,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1194,1,p2,0,61,0.0,0.3466
Rewards_vs_Curriculum,Rewards,Curriculum,1194,2,p1,117,0,0.6648,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1194,3,p1,124,0,0.7045,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1195,1,p1,107,0,0.608,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1195,2,p1,38,0,0.2159,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1196,1,p2,0,132,0.0,0.75
Rewards_vs_Curriculum,Rewards,Curriculum,1196,2,p1,158,0,0.8977,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1196,3,p1,83,0,0.4716,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1197,1,p2,0,135,0.0,0.767
Rewards_vs_Curriculum,Rewards,Curriculum,1197,2,p2,0,6,0.0,0.0341
Rewards_vs_Curriculum,Rewards,Curriculum,1198,1,p1,67,0,0.3807,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1198,2,p1,145,0,0.8239,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1199,1,p1,107,0,0.608,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1199,2,p2,0,2,0.0,0.0114
Rewards_vs_Curriculum,Rewards,Curriculum,1199,3,p1,63,0,0.358,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1200,1,p2,0,0,0.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1200,2,p1,109,0,0.6193,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1200,3,p1,93,0,0.5284,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1201,1,p1,29,0,0.1648,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1201,2,p1,53,0,0.3011,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1202,1,p1,9,0,0.0511,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1202,2,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1203,1,p1,9,0,0.0511,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1203,2,p1,130,0,0.7386,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1204,1,p2,0,42,0.0,0.2386
Rewards_vs_Curriculum,Rewards,Curriculum,1204,2,p2,0,122,0.0,0.6932
Rewards_vs_Curriculum,Rewards,Curriculum,1205,1,p1,36,0,0.2045,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1205,2,p1,122,0,0.6932,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1206,1,p2,0,122,0.0,0.6932
Rewards_vs_Curriculum,Rewards,Curriculum,1206,2,p2,0,51,0.0,0.2898
Rewards_vs_Curriculum,Rewards,Curriculum,1207,1,p1,15,0,0.0852,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1207,2,p2,0,7,0.0,0.0398
Rewards_vs_Curriculum,Rewards,Curriculum,1207,3,p2,0,30,0.0,0.1705
Rewards_vs_Curriculum,Rewards,Curriculum,1208,1,p1,6,0,0.0341,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1208,2,p1,153,0,0.8693,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1209,1,p2,3,55,0.017,0.3125
Rewards_vs_Curriculum,Rewards,Curriculum,1209,2,p1,107,0,0.608,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1209,3,p1,153,0,0.8693,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1210,1,p1,112,0,0.6364,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1210,2,p1,80,0,0.4545,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1211,1,p2,0,122,0.0,0.6932
Rewards_vs_Curriculum,Rewards,Curriculum,1211,2,p1,84,0,0.4773,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1211,3,p2,0,2,0.0,0.0114
Rewards_vs_Curriculum,Rewards,Curriculum,1212,1,p2,0,140,0.0,0.7955
Rewards_vs_Curriculum,Rewards,Curriculum,1212,2,p1,143,0,0.8125,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1212,3,p1,145,0,0.8239,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1213,1,p2,0,145,0.0,0.8239
Rewards_vs_Curriculum,Rewards,Curriculum,1213,2,p1,74,0,0.4205,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1213,3,p1,77,0,0.4375,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1214,1,p2,0,122,0.0,0.6932
Rewards_vs_Curriculum,Rewards,Curriculum,1214,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1214,3,p1,57,0,0.3239,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1215,1,p2,0,76,0.0,0.4318
Rewards_vs_Curriculum,Rewards,Curriculum,1215,2,p1,146,0,0.8295,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1215,3,p1,83,0,0.4716,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1216,1,p1,18,0,0.1023,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1216,2,p1,170,0,0.9659,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1217,1,p1,10,0,0.0568,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1217,2,p1,68,0,0.3864,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1218,1,p1,15,0,0.0852,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1218,2,p1,43,0,0.2443,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1219,1,p2,0,30,0.0,0.1705
Rewards_vs_Curriculum,Rewards,Curriculum,1219,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1219,3,p2,0,0,0.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1220,1,p1,91,0,0.517,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1220,2,p2,0,14,0.0,0.0795
Rewards_vs_Curriculum,Rewards,Curriculum,1220,3,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1221,1,p1,8,0,0.0455,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1221,2,p2,0,9,0.0,0.0511
Rewards_vs_Curriculum,Rewards,Curriculum,1221,3,p1,101,0,0.5739,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1222,1,p1,106,0,0.6023,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1222,2,p1,166,0,0.9432,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1223,1,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1223,2,draw,0,0,0.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1224,1,p1,115,0,0.6534,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1224,2,p1,125,0,0.7102,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1225,1,p2,0,145,0.0,0.8239
Rewards_vs_Curriculum,Rewards,Curriculum,1225,2,p1,98,0,0.5568,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1225,3,p1,97,0,0.5511,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1226,1,p2,0,96,0.0,0.5455
Rewards_vs_Curriculum,Rewards,Curriculum,1226,2,p1,16,0,0.0909,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1226,3,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1227,1,p1,53,0,0.3011,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1227,2,p1,176,0,1.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1228,1,p1,22,0,0.125,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1228,2,p1,61,0,0.3466,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1229,1,p2,0,65,0.0,0.3693
Rewards_vs_Curriculum,Rewards,Curriculum,1229,2,p2,0,71,0.0,0.4034
Rewards_vs_Curriculum,Rewards,Curriculum,1230,1,p2,0,1,0.0,0.0057
Rewards_vs_Curriculum,Rewards,Curriculum,1230,2,p1,126,0,0.7159,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1230,3,p2,0,90,0.0,0.5114
Rewards_vs_Curriculum,Rewards,Curriculum,1231,1,p2,0,7,0.0,0.0398
Rewards_vs_Curriculum,Rewards,Curriculum,1231,2,p2,0,0,0.0,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1232,1,p2,0,151,0.0,0.858
Rewards_vs_Curriculum,Rewards,Curriculum,1232,2,p1,110,0,0.625,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1232,3,p1,138,0,0.7841,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1233,1,p1,12,0,0.0682,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1233,2,p1,9,0,0.0511,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1234,1,p2,0,110,0.0,0.625
Rewards_vs_Curriculum,Rewards,Curriculum,1234,2,p1,14,0,0.0795,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1234,3,p1,98,0,0.5568,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1235,1,p1,27,0,0.1534,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1235,2,p1,117,0,0.6648,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1236,1,p2,0,4,0.0,0.0227
Rewards_vs_Curriculum,Rewards,Curriculum,1236,2,p2,0,57,0.0,0.3239
Rewards_vs_Curriculum,Rewards,Curriculum,1237,1,p2,0,9,0.0,0.0511
Rewards_vs_Curriculum,Rewards,Curriculum,1237,2,p2,0,94,0.0,0.5341
Rewards_vs_Curriculum,Rewards,Curriculum,1238,1,p1,66,0,0.375,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1238,2,p1,87,0,0.4943,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1239,1,p1,22,0,0.125,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1239,2,p1,67,0,0.3807,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1240,1,p2,0,176,0.0,1.0
Rewards_vs_Curriculum,Rewards,Curriculum,1240,2,p1,85,0,0.483,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1240,3,p1,23,0,0.1307,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1241,1,p2,0,90,0.0,0.5114
Rewards_vs_Curriculum,Rewards,Curriculum,1241,2,p1,77,0,0.4375,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1241,3,p1,165,0,0.9375,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1242,1,p2,0,10,0.0,0.0568
Rewards_vs_Curriculum,Rewards,Curriculum,1242,2,p2,0,3,0.0,0.017
Rewards_vs_Curriculum,Rewards,Curriculum,1243,1,p2,0,50,0.0,0.2841
Rewards_vs_Curriculum,Rewards,Curriculum,1243,2,p1,62,0,0.3523,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1243,3,p1,113,0,0.642,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1244,1,p2,0,99,0.0,0.5625
Rewards_vs_Curriculum,Rewards,Curriculum,1244,2,p1,86,0,0.4886,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1244,3,p1,33,0,0.1875,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1245,1,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1245,2,p1,161,0,0.9148,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1246,1,p1,102,0,0.5795,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1246,2,p1,41,0,0.233,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1247,1,p1,2,0,0.0114,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1247,2,p1,92,0,0.5227,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1248,1,p1,22,0,0.125,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1248,2,p2,0,24,0.0,0.1364
Rewards_vs_Curriculum,Rewards,Curriculum,1248,3,p1,26,0,0.1477,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1249,1,p1,149,0,0.8466,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1249,2,p1,62,0,0.3523,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1250,1,p2,0,101,0.0,0.5739
Rewards_vs_Curriculum,Rewards,Curriculum,1250,2,p1,125,0,0.7102,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1250,3,p1,153,0,0.8693,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1251,1,p1,51,0,0.2898,0.0
Rewards_vs_Curriculum,Rewards,Curriculum,1251,2,p2,0,77,0.0,0.4375
